price,longitude,calculated_host_listings_count,availability_365,dist_Brooklyn,dist_Manhattan,dist_Queens,tipo_Entire home/apt,tipo_Private room
295,-73.94969,1,0,False,True,False,True,False
98,-73.96076,2,0,False,True,False,False,True
120,-73.9639,1,49,True,False,False,True,False
170,-73.96639,1,0,False,True,False,True,False
47,-73.94444,2,210,False,True,False,False,True
129,-73.96211,2,133,True,False,False,True,False
119,-73.96367,2,65,True,False,False,True,False
99,-73.96226,1,0,True,False,False,False,False
225,-74.00326,1,0,False,True,False,True,False
50,-73.93185,1,0,True,False,False,False,True
100,-73.96372,1,49,False,True,False,True,False
55,-73.97274,1,0,True,False,False,False,True
155,-73.99484,1,0,True,False,False,False,True
275,-73.94864,1,0,True,False,False,True,False
65,-73.93333,1,156,True,False,False,False,True
170,-73.96005,1,0,True,False,False,True,False
95,-73.91337,1,173,False,False,False,False,True
129,-73.99183,121,164,False,True,False,True,False
175,-73.94763,1,187,False,True,False,True,False
136,-73.9919,121,349,False,True,False,True,False
190,-73.97825,1,0,False,True,False,True,False
150,-73.95432,1,0,True,False,False,True,False
75,-73.93126,1,0,True,False,False,True,False
590,-73.9875,2,0,False,True,False,True,False
169,-73.946,1,0,False,True,False,True,False
51,-73.92635,1,0,True,False,False,False,True
899,-73.95533,2,287,False,True,False,True,False
90,-73.98836,2,0,False,True,False,False,True
25,-73.94886,7,343,True,False,False,False,False
65,-73.89022,2,333,False,False,True,False,True
42,-73.92094,4,340,True,False,False,False,True
40,-73.95044,1,0,True,False,False,False,True
60,-73.94888,4,361,True,False,False,False,True
157,-73.99979,1,0,False,True,False,True,False
170,-73.98473,1,0,False,True,False,True,False
50,-73.92467,2,217,True,False,False,False,True
55,-73.94964,2,293,False,False,True,False,True
45,-73.96276,1,0,True,False,False,False,True
109,-73.99167,121,184,False,True,False,True,False
105,-73.93785,1,55,True,False,False,True,False
150,-73.93429,3,326,False,True,False,True,False
45,-73.93933,1,0,False,True,False,False,True
40,-73.94843,7,365,True,False,False,False,False
105,-73.97637,2,312,True,False,False,False,True
135,-73.96707,12,282,False,True,False,True,False
180,-73.98695,1,0,False,True,False,False,True
150,-73.92576,1,0,True,False,False,True,False
70,-73.93032,1,274,True,False,False,True,False
120,-73.96361,1,294,True,False,False,True,False
89,-73.98027,1,0,False,True,False,False,True
100,-73.98435,1,0,False,True,False,False,True
125,-73.95465,1,80,False,True,False,False,True
170,-73.9516,1,260,False,True,False,True,False
80,-73.96894,1,0,False,True,False,False,True
249,-73.93228,3,360,True,False,False,False,True
350,-73.9579,1,0,True,False,False,True,False
175,-73.97262,49,365,False,True,False,True,False
120,-73.98076,1,365,True,False,False,False,True
230,-73.96902,49,332,False,True,False,True,False
100,-73.92352,1,0,True,False,False,False,True
139,-73.98561,1,0,False,True,False,True,False
89,-73.91506,1,2,True,False,False,True,False
159,-73.94007,52,343,True,False,False,True,False
229,-74.01429,121,184,False,True,False,True,False
70,-73.97379,2,40,True,False,False,False,True
125,-73.9754,1,0,False,True,False,True,False
200,-73.97929,1,0,False,True,False,True,False
169,-74.01514,121,364,False,True,False,True,False
175,-74.00452,1,0,False,True,False,True,False
150,-73.98394,1,0,False,True,False,True,False
90,-73.94911,1,76,True,False,False,False,True
165,-73.95012,2,0,False,True,False,True,False
305,-73.98413,1,132,False,True,False,True,False
200,-73.94185,1,0,True,False,False,True,False
88,-73.98231,1,95,False,True,False,True,False
110,-73.95812,1,5,False,True,False,True,False
42,-73.71795,1,0,False,False,True,True,False
150,-73.96022,1,0,True,False,False,True,False
50,-73.96125,2,0,True,False,False,False,True
125,-73.96603,2,0,True,False,False,True,False
125,-73.98847,1,0,False,True,False,True,False
80,-73.99342,1,0,False,True,False,False,True
75,-73.93693,1,0,False,True,False,False,True
120,-73.98084,1,0,False,True,False,True,False
79,-73.97682,1,0,True,False,False,False,True
90,-73.98605,1,0,False,True,False,False,True
190,-73.99818,1,41,False,True,False,True,False
239,-74.00809,121,186,False,True,False,True,False
200,-74.00122,1,0,False,True,False,True,False
200,-74.09513,1,0,False,False,False,True,False
175,-73.94659,3,193,False,True,False,True,False
200,-74.00393,1,0,False,True,False,True,False
130,-73.92282,1,163,True,False,False,True,False
95,-73.93519,1,0,False,True,False,True,False
140,-73.99345,1,0,False,True,False,True,False
100,-73.93979,1,284,False,False,True,False,True
75,-73.93007,1,89,False,True,False,False,True
74,-73.95573,1,0,False,True,False,False,True
80,-73.95616,1,0,False,True,False,False,False
60,-73.95991,1,0,True,False,False,False,True
125,-73.96175,2,229,True,False,False,True,False
80,-73.9571,1,0,True,False,False,False,True
97,-73.96428,1,2,True,False,False,True,False
79,-73.93668,1,0,False,True,False,False,True
110,-73.97912,1,0,False,True,False,False,True
140,-73.95677,1,37,True,False,False,True,False
57,-73.94572,2,216,True,False,False,False,True
195,-73.9503,1,0,False,True,False,False,True
175,-73.9845,49,333,False,True,False,True,False
50,-73.95116,1,0,True,False,False,False,True
180,-73.94877,4,0,False,True,False,True,False
180,-73.91355,1,0,False,False,True,True,False
180,-73.94264,1,29,False,True,False,True,False
100,-73.94825,1,0,True,False,False,True,False
175,-73.95582,1,38,True,False,False,True,False
210,-73.98634,2,0,False,True,False,False,True
100,-73.99023,1,0,False,True,False,False,True
250,-73.95224,1,0,True,False,False,True,False
55,-73.97791,2,0,True,False,False,True,False
80,-73.91435,1,0,True,False,False,False,True
103,-73.97083,1,0,False,True,False,True,False
150,-73.94291,1,0,True,False,False,True,False
90,-73.9557,1,3,False,False,True,False,True
150,-73.93313,3,37,False,True,False,True,False
190,-73.99026,1,0,False,True,False,True,False
95,-73.94556,1,0,False,True,False,True,False
75,-73.99025,3,0,False,True,False,False,True
150,-73.9559,1,0,True,False,False,True,False
48,-73.94377,1,0,True,False,False,False,True
65,-73.96572,1,18,True,False,False,False,True
27,-73.94825,7,342,True,False,False,False,False
150,-73.96159,2,263,True,False,False,True,False
75,-73.94552,1,0,False,True,False,False,True
80,-73.96849,3,0,True,False,False,False,True
185,-73.97923,1,0,False,True,False,True,False
55,-73.91116,1,0,True,False,False,False,True
98,-73.95743,1,320,True,False,False,True,False
165,-73.93784,4,231,True,False,False,True,False
75,-73.97126,1,0,True,False,False,False,True
145,-73.95456,1,0,False,True,False,True,False
135,-73.98454,1,0,False,True,False,True,False
50,-73.91353,1,0,False,False,True,False,True
100,-74.00866,1,0,False,True,False,False,True
100,-73.95852,1,0,True,False,False,False,True
130,-73.97768,1,0,False,True,False,True,False
145,-74.00195,1,0,False,True,False,False,True
45,-73.92899,1,0,False,True,False,False,True
120,-73.94915,1,0,True,False,False,True,False
90,-73.94579,1,211,False,True,False,False,True
190,-73.98518,1,0,False,True,False,True,False
250,-73.95317,1,0,False,True,False,True,False
90,-73.97776,1,0,True,False,False,True,False
165,-73.95105,2,139,False,True,False,True,False
175,-73.98968,1,0,False,True,False,True,False
120,-73.93289,1,333,True,False,False,True,False
85,-73.94113,1,0,False,True,False,False,True
90,-73.99106,1,0,False,True,False,False,True
70,-73.983,1,0,True,False,False,False,True
110,-73.95393,1,0,False,True,False,True,False
239,-74.00672,121,186,False,True,False,True,False
125,-73.99439,4,56,False,True,False,True,False
239,-74.00824,121,186,False,True,False,True,False
55,-73.91983,1,0,True,False,False,False,True
195,-74.00369,1,0,False,True,False,True,False
150,-73.95459,1,42,True,False,False,True,False
104,-73.99633,1,0,False,True,False,False,True
95,-73.98693,1,0,False,True,False,False,True
45,-73.94161,1,0,True,False,False,False,True
210,-73.94851,1,0,False,True,False,True,False
189,-74.00688,121,365,False,True,False,True,False
40,-73.97303,1,0,True,False,False,False,True
100,-73.94995,1,0,False,True,False,True,False
295,-74.00121,1,0,False,True,False,True,False
75,-73.96552,1,80,False,True,False,True,False
34,-73.74833,5,282,False,False,True,False,True
200,-73.91756,1,0,True,False,False,True,False
75,-73.94208,1,0,True,False,False,False,True
110,-73.93928,1,304,False,True,False,True,False
100,-73.94214,1,0,False,True,False,False,True
185,-73.98019,1,0,False,True,False,True,False
145,-73.95725,1,76,False,True,False,True,False
250,-73.97347,1,147,False,True,False,True,False
55,-73.9533,1,0,True,False,False,False,True
145,-73.94839,2,88,True,False,False,True,False
150,-73.94258,1,0,False,True,False,True,False
70,-73.95695,1,0,True,False,False,False,True
195,-73.95829,1,0,False,True,False,True,False
86,-73.97181,1,0,False,True,False,False,True
120,-73.95842,1,190,True,False,False,True,False
60,-73.93231,1,0,True,False,False,False,True
65,-73.94112,1,280,False,True,False,False,True
199,-73.97112,1,114,False,True,False,True,False
55,-73.9453,2,110,True,False,False,False,True
150,-73.9208,1,0,True,False,False,True,False
165,-73.95395,1,0,True,False,False,True,False
100,-73.97952,1,0,False,True,False,True,False
149,-73.94126,3,360,True,False,False,True,False
36,-73.9493,1,0,False,True,False,False,True
50,-73.83072,5,346,False,False,True,False,True
50,-73.94116,4,180,False,True,False,False,True
300,-73.96308,1,0,False,True,False,True,False
73,-73.98058,1,0,False,True,False,False,True
100,-73.94322,2,211,True,False,False,True,False
193,-73.99383,1,0,False,True,False,True,False
79,-73.76828,1,180,False,False,True,False,True
60,-73.96242,1,0,True,False,False,False,True
60,-73.9212,1,0,True,False,False,False,True
159,-73.99049,1,157,False,True,False,True,False
75,-73.96023,1,0,True,False,False,False,True
750,-73.96272,1,365,True,False,False,True,False
235,-73.95196,1,0,False,True,False,False,True
139,-73.97187,121,360,False,True,False,True,False
41,-73.93989,2,37,False,True,False,False,True
220,-73.99784,2,293,False,True,False,True,False
120,-73.98621,1,365,False,True,False,True,False
180,-73.9882,1,0,False,True,False,True,False
185,-73.98932,1,0,False,True,False,True,False
225,-73.98849,1,0,False,True,False,True,False
200,-73.95777,1,0,False,True,False,True,False
150,-73.96048,1,6,True,False,False,True,False
74,-73.92493,1,5,False,False,True,False,True
49,-73.92926,3,200,True,False,False,False,True
140,-73.99545,1,0,False,True,False,False,True
180,-73.97627,1,0,False,True,False,True,False
50,-73.96328,1,0,True,False,False,False,True
47,-73.76831,2,333,False,False,True,False,True
245,-73.97321,49,331,False,True,False,True,False
115,-73.92703,1,241,True,False,False,True,False
50,-73.92723,1,0,True,False,False,False,True
110,-73.78954,1,162,False,False,False,True,False
125,-73.97538,2,292,True,False,False,False,True
150,-73.93648,2,37,False,True,False,True,False
139,-73.98073,1,0,False,True,False,True,False
220,-73.97133,1,0,True,False,False,True,False
150,-74.00378,39,241,False,True,False,True,False
79,-73.94294,1,58,True,False,False,False,True
240,-73.94804,1,0,True,False,False,True,False
115,-73.9656,1,0,True,False,False,True,False
120,-73.96401,2,262,True,False,False,True,False
200,-73.9334,2,0,True,False,False,True,False
200,-73.93371,2,0,True,False,False,True,False
150,-73.99246,1,0,False,True,False,True,False
165,-73.94038,3,289,True,False,False,True,False
85,-73.98691,1,36,False,True,False,False,True
130,-73.99647,1,0,False,True,False,True,False
85,-73.98231,1,0,False,True,False,False,True
90,-73.87706,3,351,True,False,False,True,False
120,-73.96621,1,0,False,True,False,False,True
70,-73.99297,7,341,False,True,False,True,False
40,-73.93802,1,289,True,False,False,False,True
55,-73.9362,2,0,False,True,False,False,True
130,-73.94125,2,237,False,True,False,True,False
60,-73.98321,1,0,False,True,False,False,True
65,-73.93109,1,0,True,False,False,False,True
249,-73.9547,2,249,False,True,False,True,False
75,-73.9588,1,0,True,False,False,False,True
500,-73.99272,1,0,False,True,False,True,False
169,-73.99412,3,231,False,True,False,True,False
300,-73.9561,1,0,True,False,False,True,False
95,-73.99261,1,0,False,True,False,True,False
69,-73.90881,4,334,True,False,False,False,True
240,-73.994,1,0,True,False,False,False,True
120,-73.95381,1,0,False,True,False,True,False
180,-74.00656,1,4,False,True,False,True,False
80,-73.94968,1,58,False,True,False,False,True
90,-73.97741,1,63,False,True,False,False,True
140,-73.91425,1,38,False,False,True,True,False
200,-73.98614,1,0,False,True,False,True,False
139,-73.99287,1,0,False,True,False,False,True
250,-73.96135,1,0,False,True,False,True,False
47,-73.94129,1,0,False,True,False,False,True
108,-73.94712,1,21,True,False,False,True,False
85,-73.95007,1,0,False,True,False,True,False
75,-73.75584,1,332,False,False,True,True,False
60,-73.95462,1,0,True,False,False,False,True
80,-73.95496,1,0,True,False,False,False,True
60,-73.92626,1,0,True,False,False,False,True
50,-73.84426,2,0,False,False,True,False,True
120,-74.00952,1,0,False,True,False,True,False
300,-73.98974,1,0,False,True,False,False,True
275,-73.96053,1,253,False,True,False,True,False
100,-73.97765,1,0,True,False,False,False,True
65,-73.96168,1,0,False,True,False,False,True
65,-73.94404,1,159,False,True,False,False,True
350,-73.96702,1,0,True,False,False,True,False
132,-73.99682,1,0,True,False,False,True,False
35,-73.9385,3,55,False,True,False,False,False
150,-74.00194,1,0,False,True,False,True,False
75,-73.97817,1,0,False,True,False,False,True
100,-73.99865,1,0,False,True,False,False,True
89,-73.96305,1,0,True,False,False,True,False
50,-73.97071,1,0,True,False,False,False,True
300,-73.97911,1,0,False,True,False,False,True
50,-73.93127,1,0,False,True,False,False,True
400,-73.96714,1,0,False,True,False,True,False
250,-73.99265,1,0,False,True,False,True,False
70,-73.92079,1,0,False,False,True,False,True
135,-73.947,1,0,False,True,False,True,False
450,-73.99993,1,0,False,True,False,True,False
80,-73.95102,1,0,False,True,False,True,False
90,-73.96215,3,16,True,False,False,False,True
100,-73.97837,2,0,True,False,False,False,True
90,-73.9455,1,0,False,True,False,True,False
145,-73.96152,1,0,True,False,False,True,False
125,-73.86674,1,157,False,False,True,True,False
50,-73.93623,4,0,True,False,False,False,True
150,-73.98704,1,0,True,False,False,True,False
95,-73.98379,2,0,False,True,False,False,True
125,-73.921,1,0,True,False,False,True,False
120,-73.91021,2,0,False,False,True,True,False
400,-73.94994,1,245,False,True,False,True,False
201,-73.9435,2,73,False,True,False,True,False
50,-73.95703,1,98,True,False,False,False,True
199,-73.98916,1,0,False,True,False,True,False
49,-73.95199,1,0,True,False,False,False,True
185,-73.97883,1,4,False,True,False,True,False
85,-73.91861,1,364,True,False,False,False,True
89,-73.96258,1,0,True,False,False,True,False
100,-73.93144,1,0,True,False,False,False,True
60,-73.92495,1,0,True,False,False,False,True
132,-73.96684,12,220,False,True,False,True,False
125,-73.94719,1,0,True,False,False,True,False
100,-73.96419,1,0,True,False,False,True,False
175,-74.00699,1,0,False,True,False,True,False
304,-73.99868,3,176,False,True,False,True,False
95,-73.91571,1,0,True,False,False,True,False
100,-73.96154,1,0,True,False,False,True,False
300,-73.98807,1,181,False,True,False,True,False
175,-74.0162,1,0,False,True,False,True,False
300,-73.98204,1,0,False,True,False,True,False
39,-73.91768,1,0,False,False,True,False,True
179,-73.97162,1,189,False,True,False,True,False
20,-73.82866,1,0,False,False,True,False,False
120,-73.9589,1,0,False,True,False,True,False
82,-73.98756,1,0,False,True,False,False,True
170,-73.95004,2,289,False,True,False,True,False
120,-73.98449,1,278,False,True,False,True,False
75,-73.99358,1,0,True,False,False,False,True
110,-73.93433,1,0,True,False,False,True,False
177,-73.99836,2,261,False,True,False,True,False
180,-73.97542,1,175,False,True,False,False,True
70,-73.89829,1,364,False,False,True,False,True
325,-73.99217,1,0,False,True,False,True,False
165,-73.98342,1,213,False,True,False,False,True
75,-73.96477,1,0,True,False,False,False,True
159,-73.9862,3,365,False,True,False,False,True
150,-73.97976,1,0,False,True,False,True,False
150,-73.97789,1,0,False,True,False,True,False
230,-73.98577,121,363,False,True,False,True,False
159,-73.98778,3,365,False,True,False,False,True
250,-73.99518,1,0,True,False,False,True,False
119,-73.94422,1,0,True,False,False,True,False
239,-73.98221,121,363,False,True,False,True,False
80,-73.95517,1,0,True,False,False,True,False
99,-73.97063,1,0,False,True,False,False,True
250,-73.96642,1,20,False,True,False,True,False
125,-73.94193,1,23,True,False,False,True,False
150,-73.92051,1,284,True,False,False,True,False
50,-73.91942,2,2,True,False,False,False,True
200,-73.98795,1,0,False,True,False,True,False
47,-73.848,2,353,False,False,False,False,True
150,-73.97611,1,0,True,False,False,True,False
299,-73.9869,1,91,False,True,False,True,False
142,-73.98885,1,0,False,True,False,True,False
150,-73.9877,1,0,True,False,False,True,False
88,-73.92004,1,14,False,False,True,False,True
800,-73.96641,1,0,False,True,False,False,True
85,-73.96118,1,0,True,False,False,True,False
169,-73.98895,2,89,False,True,False,False,True
110,-73.93305,2,155,True,False,False,True,False
60,-73.95778,1,0,True,False,False,False,True
110,-73.93313,2,159,True,False,False,True,False
78,-74.00472,1,0,False,True,False,True,False
110,-74.02577,1,0,True,False,False,True,False
46,-73.93388,1,0,True,False,False,False,True
80,-73.91398,1,0,False,False,True,False,True
150,-73.98727,2,1,False,True,False,True,False
199,-73.98199,1,0,False,True,False,True,False
125,-73.98245,1,0,False,True,False,True,False
650,-73.99302,2,235,False,True,False,True,False
58,-73.88352,5,279,False,False,True,False,True
200,-73.98838,1,0,False,True,False,True,False
145,-73.98615,1,0,False,True,False,True,False
98,-73.95443,1,6,True,False,False,True,False
40,-73.9252,1,130,True,False,False,False,True
135,-73.9901,1,124,False,True,False,False,True
250,-73.98048,1,0,False,True,False,True,False
250,-73.98277,1,44,False,True,False,True,False
130,-73.97878,1,0,True,False,False,True,False
60,-73.95443,1,0,True,False,False,False,True
350,-73.98756,1,0,False,True,False,True,False
465,-73.94567,2,325,False,True,False,True,False
126,-73.95967,1,0,False,True,False,True,False
215,-73.9476,1,0,False,True,False,True,False
139,-73.95041,1,0,False,True,False,True,False
200,-73.96045,1,0,False,True,False,True,False
200,-73.97755,1,0,False,True,False,True,False
40,-73.98518,1,0,False,True,False,True,False
55,-73.96799,1,0,True,False,False,False,True
99,-73.91961,1,0,True,False,False,True,False
82,-73.94787,1,0,True,False,False,False,True
185,-73.99634,1,0,True,False,False,True,False
60,-73.98356,2,0,False,True,False,False,True
200,-73.99352,1,0,False,True,False,True,False
140,-73.95295,1,0,False,True,False,True,False
94,-73.94996,3,355,True,False,False,True,False
134,-73.98996,2,0,True,False,False,True,False
60,-73.93759,1,0,True,False,False,False,True
70,-73.97412,2,233,False,True,False,False,True
200,-73.98171,1,0,False,True,False,True,False
90,-73.95204,1,0,False,True,False,False,True
115,-73.95851,2,0,True,False,False,True,False
245,-73.98259,1,0,False,True,False,True,False
375,-73.98631,1,134,False,True,False,True,False
75,-73.948,1,183,True,False,False,True,False
150,-73.98727,1,0,False,True,False,False,True
159,-73.92735,1,0,False,False,False,True,False
40,-73.91092,5,342,True,False,False,False,True
57,-73.95505,2,0,True,False,False,False,True
425,-74.01101,1,0,False,True,False,True,False
200,-74.00405,1,0,False,True,False,True,False
65,-73.95407,1,0,False,True,False,False,True
65,-73.95264,1,0,True,False,False,False,True
75,-73.91528,1,0,True,False,False,False,True
90,-73.95171,1,0,False,True,False,False,True
100,-73.98439,1,0,False,True,False,False,True
100,-73.99317,1,0,False,True,False,True,False
77,-73.91789,1,364,False,False,True,False,True
165,-73.94575,1,0,True,False,False,True,False
190,-73.98573,1,0,False,True,False,True,False
190,-73.99311,1,78,False,True,False,True,False
45,-73.99078,2,0,True,False,False,False,True
72,-73.94263,1,251,True,False,False,True,False
230,-73.94561,2,325,False,True,False,True,False
250,-73.94288,1,28,False,True,False,True,False
140,-73.9752,2,223,False,True,False,True,False
85,-73.96253,1,0,True,False,False,True,False
99,-73.98104,1,0,False,True,False,True,False
200,-73.9894,1,0,False,True,False,True,False
99,-73.96437,1,0,True,False,False,False,True
140,-73.94799,1,209,True,False,False,True,False
181,-73.95588,2,188,True,False,False,True,False
165,-73.94377,1,8,True,False,False,True,False
175,-73.98775,1,51,False,True,False,True,False
100,-73.95951,1,0,True,False,False,True,False
209,-73.99594,1,228,True,False,False,True,False
110,-73.94373,1,0,False,True,False,False,True
50,-73.94811,1,0,True,False,False,False,True
80,-73.93733,1,0,False,True,False,True,False
75,-73.9029,2,354,False,False,False,False,True
70,-73.99012,1,0,False,True,False,True,False
125,-73.9556,1,0,False,True,False,True,False
70,-73.9067,1,0,False,False,True,True,False
180,-73.875,2,0,False,False,True,False,True
100,-73.96813,1,310,True,False,False,False,True
200,-73.97571,1,0,True,False,False,True,False
100,-73.94313,1,0,False,True,False,True,False
95,-73.97197,1,0,False,True,False,False,True
150,-73.95191,2,0,False,True,False,True,False
144,-73.88284,1,288,False,False,True,True,False
42,-73.93098,1,0,True,False,False,False,True
95,-73.98293,2,0,False,True,False,False,True
220,-73.9834,2,0,False,True,False,True,False
209,-73.9768,1,317,False,True,False,False,True
118,-73.95423,2,0,True,False,False,False,True
50,-73.92195,2,0,True,False,False,False,True
95,-73.95709,1,0,True,False,False,False,True
85,-73.98352,1,0,False,True,False,False,True
200,-73.97521,1,0,False,True,False,True,False
161,-73.96224,3,2,True,False,False,True,False
110,-73.9602,1,0,True,False,False,True,False
149,-73.97217,1,0,False,True,False,True,False
104,-73.97216,8,156,False,True,False,True,False
200,-73.95455,1,0,True,False,False,True,False
99,-73.96333,1,0,True,False,False,False,True
80,-73.91479,1,0,True,False,False,True,False
400,-74.00386,1,0,False,True,False,True,False
98,-73.94219,3,0,True,False,False,True,False
63,-73.96879,1,0,True,False,False,False,True
69,-73.91743,2,249,True,False,False,False,True
89,-73.90963,1,36,False,False,True,True,False
99,-73.91522,1,0,False,False,True,True,False
140,-73.98781,1,0,False,True,False,True,False
150,-73.93121,2,274,True,False,False,True,False
199,-73.99814,1,73,True,False,False,True,False
120,-74.01343,1,0,False,True,False,True,False
175,-73.99354,1,0,False,True,False,True,False
300,-73.99222,3,0,False,True,False,True,False
40,-73.93401,1,0,True,False,False,False,True
100,-73.92109,1,0,True,False,False,False,True
170,-73.96796,2,236,True,False,False,True,False
120,-73.98718,1,0,False,True,False,True,False
60,-73.94249,3,313,True,False,False,False,True
90,-73.95271,1,269,False,True,False,True,False
60,-73.92943,1,0,False,True,False,False,True
450,-74.01774,1,0,False,True,False,True,False
75,-73.96825,1,0,False,True,False,False,True
170,-73.97748,1,0,False,True,False,True,False
75,-73.97463,1,0,True,False,False,False,True
75,-73.94046,1,1,False,True,False,False,True
80,-73.94337,1,0,True,False,False,False,True
139,-73.99569,1,0,True,False,False,True,False
250,-73.98349,1,0,False,True,False,True,False
150,-73.99953,1,0,False,True,False,True,False
90,-73.91593,1,0,True,False,False,False,True
55,-73.9477,1,8,False,True,False,False,True
296,-73.99198,1,0,False,True,False,True,False
150,-73.99565,1,89,False,True,False,True,False
139,-73.85997,1,357,False,False,False,True,False
249,-73.99726,2,0,False,True,False,False,True
250,-73.98393,1,0,False,True,False,True,False
205,-74.00176,1,0,False,True,False,True,False
90,-73.92923,1,0,True,False,False,True,False
25,-73.94869,7,365,True,False,False,False,False
65,-73.90577,1,67,False,False,True,True,False
250,-73.99052,1,0,False,True,False,True,False
140,-73.93809,1,339,True,False,False,True,False
110,-73.94842,1,0,False,True,False,True,False
200,-73.97846,1,0,False,True,False,True,False
120,-73.94533,2,307,False,True,False,True,False
120,-73.94574,1,0,True,False,False,True,False
110,-73.97835,2,188,False,True,False,False,True
200,-73.7698,2,365,False,False,True,True,False
60,-73.96833,1,0,True,False,False,False,True
205,-73.98531,1,0,False,True,False,True,False
50,-73.96256,1,0,True,False,False,False,True
183,-73.98579,1,0,False,True,False,True,False
125,-73.94277,1,0,True,False,False,True,False
70,-73.95522,1,54,True,False,False,False,True
90,-73.99584,1,0,True,False,False,True,False
375,-73.9526,2,364,True,False,False,True,False
50,-73.95069,1,10,True,False,False,False,True
199,-73.95532,1,230,False,True,False,False,True
130,-73.97284,1,0,False,True,False,False,True
285,-73.98313,1,365,False,True,False,True,False
72,-73.93481,6,113,True,False,False,False,True
36,-73.95439,1,15,True,False,False,False,True
84,-73.9184,2,263,True,False,False,False,True
100,-73.98066,1,0,False,True,False,False,True
130,-73.94462,1,262,True,False,False,False,True
285,-73.98409,3,0,False,True,False,True,False
175,-74.00257,1,0,False,True,False,True,False
465,-73.95026,1,62,False,True,False,True,False
175,-73.9945,1,0,False,True,False,True,False
165,-73.94488,2,212,True,False,False,True,False
156,-73.96606,96,252,False,True,False,True,False
191,-73.97477,96,341,False,True,False,True,False
160,-73.94289,1,0,True,False,False,True,False
305,-73.9929,2,0,False,True,False,True,False
200,-73.98013,1,74,False,True,False,True,False
260,-73.95956,2,0,True,False,False,True,False
105,-73.99422,2,0,False,True,False,False,True
85,-73.99029,1,0,True,False,False,False,True
100,-73.94999,1,0,False,True,False,True,False
79,-73.9521,1,0,True,False,False,False,True
120,-73.99136,2,177,False,True,False,False,True
300,-73.9833,1,0,False,True,False,True,False
65,-73.92465,1,356,False,False,False,False,True
100,-73.99951,1,0,False,True,False,False,True
127,-73.96121,1,0,True,False,False,True,False
49,-73.88096,2,311,False,False,True,False,True
108,-73.98514,1,0,False,True,False,False,True
121,-73.94121,1,0,False,True,False,True,False
180,-74.00296,1,0,False,True,False,True,False
34,-73.95496,1,7,True,False,False,False,True
180,-73.99512,1,0,False,True,False,True,False
250,-73.99231,1,365,False,True,False,True,False
100,-73.93823,1,78,True,False,False,True,False
175,-73.97417,96,265,False,True,False,True,False
175,-73.967,96,280,False,True,False,True,False
190,-73.98576,1,0,False,True,False,True,False
90,-74.00532,1,0,True,False,False,True,False
160,-73.99007,1,215,False,True,False,True,False
51,-73.964,1,0,False,True,False,False,True
150,-73.97815,1,0,False,True,False,True,False
325,-73.97853,1,103,True,False,False,True,False
99,-73.92135,1,42,True,False,False,True,False
150,-73.97803,2,0,False,True,False,False,True
280,-73.95709,1,363,True,False,False,True,False
110,-73.94331,1,229,False,True,False,True,False
100,-73.95396,1,0,True,False,False,False,True
125,-73.95696,1,126,True,False,False,True,False
275,-73.99517,1,85,False,True,False,True,False
308,-73.96924,1,109,True,False,False,True,False
200,-73.98279,1,0,True,False,False,True,False
60,-73.93379,4,48,False,True,False,False,True
65,-74.00225,1,0,False,True,False,False,True
110,-73.96879,1,0,False,True,False,True,False
189,-73.90062,2,354,False,False,False,True,False
60,-73.95059,1,0,False,True,False,False,True
90,-73.9925,1,0,False,True,False,False,True
65,-73.95176,1,0,True,False,False,False,True
128,-73.96446,1,0,True,False,False,True,False
200,-73.97434,1,0,True,False,False,True,False
120,-73.97482,1,0,True,False,False,True,False
75,-73.96115,1,296,True,False,False,False,True
69,-73.92834,1,0,False,True,False,True,False
120,-73.95917,1,0,False,True,False,True,False
95,-73.97907,1,0,False,True,False,False,True
142,-73.94368,1,0,True,False,False,True,False
210,-73.9183,1,365,False,True,False,True,False
155,-73.90424,3,90,False,False,True,False,True
300,-74.00237,1,0,False,True,False,True,False
70,-73.97278,2,92,True,False,False,False,True
180,-73.96767,1,22,False,True,False,True,False
70,-73.9456,1,0,False,True,False,False,True
95,-73.98244,1,0,False,True,False,False,True
100,-73.93612,2,224,True,False,False,True,False
129,-73.92378,2,72,True,False,False,True,False
62,-73.94615,1,174,False,True,False,False,True
40,-73.94018,1,0,False,True,False,False,True
90,-73.95587,1,6,True,False,False,False,True
42,-73.9588,2,0,True,False,False,False,True
125,-73.94276,1,0,True,False,False,True,False
100,-73.95519,1,0,True,False,False,True,False
70,-73.99499,5,365,False,True,False,True,False
108,-73.92239,1,0,True,False,False,True,False
500,-73.80695,6,243,False,False,True,True,False
115,-73.98878,1,0,False,True,False,False,True
275,-73.97803,1,0,False,True,False,True,False
40,-73.92853,1,0,True,False,False,False,True
289,-73.96359,1,92,True,False,False,True,False
130,-73.94244,1,288,True,False,False,False,True
55,-73.93988,1,1,False,True,False,False,True
125,-73.98038,1,0,False,True,False,True,False
130,-73.94723,1,27,False,True,False,True,False
60,-73.95347,2,107,True,False,False,False,True
99,-73.98796,1,363,True,False,False,True,False
50,-73.93095,1,0,True,False,False,False,True
78,-73.98126,1,0,False,True,False,False,True
150,-73.94583,1,0,False,True,False,True,False
90,-73.96007,1,320,False,True,False,False,True
275,-73.94805,2,6,True,False,False,True,False
